Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,All,All,All,All
Category,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Technical_Metrics,Technical_Metrics,Technical_Metrics,Technical_Metrics
Sub-Category,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Resource_Usage,Resource_Usage,Resource_Usage,Training_Convergence
Metric,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Total_Pipeline_Time_Min,Avg_Time_per_Iteration_Sec,Peak_RAM_GB,Autoencoder_Epochs
0,0.902273461911432,1.0,0.9583333333333334,0.9787234042553191,120.0,0.988081507112649,0.9980582524271845,0.9930448222565688,2575.0,0.9042528468510341,0.9951406649616368,0.9475222208693534,3910.0,0.8764478764478765,0.6222587719298246,0.7277973709522283,1824.0,1.0,0.6,0.75,5.0,1.0,1.0,1.0,7.0,0.6663007683863886,0.7673830594184576,0.7132784958871915,791.0,1.0,0.9387755102040817,0.968421052631579,49.0,0.902273461911432,0.9293853748497436,0.8599936990343149,0.8848484208565299,9281.0,0.9036335897464901,0.902273461911432,0.897452584405027,9281.0,0.8946988471069928,9281,0,0.9007650037711453,0.877168408576662,0.8531408253420968,0.8182307940954638,0.86044987235217,0.9997393797237425,0.9689315483708008,0.9840944073884043,3959.0,0.797704081632653,0.9974481658692185,0.8864635010630758,3135.0,0.9296674303964452,0.979947306791569,0.9541454377026402,13664.0,0.6468653250773994,0.6908452159537094,0.6681323073848306,4839.0,0.9930795847750865,0.5425330812854442,0.7017114914425427,529.0,0.9701492537313433,0.7558139534883721,0.8496732026143791,86.0,0.6818181818181818,0.31624863685932386,0.4320834368015893,2751.0,0.8846153846153846,1.0,0.9387755102040817,23.0,0.86044987235217,0.8629548277212795,0.7814709885773048,0.801884911825193,28986.0,0.8554725552137622,0.86044987235217,0.8486910569468472,28986.0,0.8404057131028774,28986,0,0.858172911060512,0.8332298350928035,0.8029048506175395,0.7387704409025047,62.94,9.53,18.77462387084961,41
0,0.8895593147290163,1.0,0.9416666666666667,0.9699570815450643,120.0,0.9838957055214724,0.996504854368932,0.9901601389156859,2575.0,0.8911549037580202,0.9946291560102302,0.9400531786318589,3910.0,0.875,0.5526315789473685,0.6774193548387096,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.631578947368421,0.7888748419721872,0.7015177065767285,791.0,1.0,0.9591836734693877,0.9791666666666666,49.0,0.8895593147290163,0.9227036945809892,0.8291863464293465,0.8537128373254107,9281.0,0.8937103828014299,0.8895593147290163,0.8824496126059342,9281.0,0.8753905829113242,9281,0,0.8844952052580541,0.8641310203641849,0.8407499191897425,0.8049779118629458,0.8272959359690886,0.9984443868291418,0.9727203839353372,0.9854145342886387,3959.0,0.6130170554793177,0.9974481658692185,0.7593491986401165,3135.0,0.9312847093669011,0.9204478922716628,0.9258345908940336,13664.0,0.648962148962149,0.6590204587724736,0.6539526299600124,4839.0,0.9838709677419355,0.4612476370510397,0.6280566280566281,529.0,0.9701492537313433,0.7558139534883721,0.8496732026143791,86.0,0.7120377655389457,0.32897128316975643,0.4500248632521134,2751.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0,0.8272959359690886,0.8517860033475211,0.7565239392110369,0.7761034233545446,28986.0,0.8391902426949365,0.8272959359690886,0.819782955765246,28986.0,0.7855585455047264,28986,0,0.8196370661698751,0.7982474297936935,0.745290830055889,0.6708410957013731,54.27,12.25,18.87353515625,32
0,0.8964551233703265,0.9829059829059829,0.9583333333333334,0.9704641350210971,120.0,0.9771602588503997,0.9968932038834951,0.9869281045751634,2575.0,0.8980111008325624,0.9930946291560102,0.9431624969638086,3910.0,0.8630999213217939,0.6014254385964912,0.7088852988691438,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.6794582392776524,0.7610619469026548,0.717948717948718,791.0,1.0,0.9591836734693877,0.9791666666666666,49.0,0.8964551233703265,0.9250794378985489,0.8337490281676716,0.8597479989341461,9281.0,0.8962509980070457,0.8964551233703265,0.8904537721334589,9281.0,0.884225837733003,9281,0,0.892468483999569,0.8765219265165392,0.8558345005926086,0.8169378299752181,0.8486855723452701,0.9984563931052225,0.9802980550644103,0.9892939077236809,3959.0,0.6671638610696783,0.9987240829346092,0.7999489013796628,3135.0,0.9462868165294162,0.9334748243559718,0.9398371587517961,13664.0,0.6636590516413899,0.7144038024385203,0.6880971337579618,4839.0,0.992831541218638,0.5236294896030246,0.6856435643564357,529.0,0.9838709677419355,0.7093023255813954,0.8243243243243243,86.0,0.7518518518518519,0.36895674300254455,0.49500121921482565,2751.0,0.8518518518518519,1.0,0.92,23.0,0.8486855723452701,0.856996541876248,0.7785986653725596,0.7927682761885859,28986.0,0.8584735597279773,0.8486855723452701,0.8422202803228817,28986.0,0.8217415303939832,28986,0,0.8422341820189057,0.8212930380183537,0.7940040019319672,0.7288346098116332,57.56,10.45,18.87353515625,37
0,0.8834177351578494,1.0,0.95,0.9743589743589743,120.0,0.9767795964979064,0.996504854368932,0.9865436370626682,2575.0,0.878527884398284,0.9951406649616368,0.9332054203141864,3910.0,0.8934740882917467,0.5104166666666666,0.6496859734822051,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.6327739387956565,0.8103666245259166,0.7106430155210643,791.0,1.0,0.9591836734693877,0.9791666666666666,49.0,0.8834177351578494,0.9226944384979492,0.8277015604990674,0.8506290323542921,9281.0,0.8901489507176932,0.8834177351578494,0.8739455108523253,9281.0,0.8750026936752505,9281,0,0.8793233487770714,0.857773946772977,0.836763279818985,0.8049779118629458,0.8427516732215552,0.998970928736815,0.9808032331396818,0.9898037216416008,3959.0,0.7450047573739296,0.999043062200957,0.8535222782395422,3135.0,0.8961349448797982,0.9875585480093677,0.9396281595989138,13664.0,0.6508810572687225,0.4885306881587105,0.5581395348837209,4839.0,0.9836601307189542,0.5689981096408318,0.7209580838323353,529.0,1.0,0.7209302325581395,0.8378378378378378,86.0,0.6447876447876448,0.42493638676844786,0.5122699386503068,2751.0,0.9583333333333334,1.0,0.9787234042553191,23.0,0.8427516732215552,0.8597215996373997,0.7713500325595171,0.798860369867447,28986.0,0.8309917143043206,0.8427516732215552,0.8286603111242727,28986.0,0.8214241357896915,28986,0,0.8366107776167805,0.8098392327330436,0.7782722693714207,0.7289036086386531,91.22,13.88,19.00796890258789,67
0,0.9010882448012068,0.9911504424778761,0.9333333333333333,0.9613733905579399,120.0,0.9764348156594451,0.9976699029126214,0.9869381482904341,2575.0,0.8996756255792401,0.9930946291560102,0.9440797471432045,3910.0,0.8754833720030936,0.6206140350877193,0.7263394289380815,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.7018348623853211,0.7737041719342604,0.7360192423331329,791.0,0.9787234042553191,0.9387755102040817,0.9583333333333334,49.0,0.9010882448012068,0.9279128152950369,0.8321489478285032,0.8605639827530872,9281.0,0.9010860783239075,0.9010882448012068,0.8955858383044709,9281.0,0.8843012606400172,9281,0,0.8959163883202241,0.8738282512660274,0.8425816183600905,0.7911862945803254,0.8052163113227075,1.0,0.9088153574134883,0.9522297207886727,3959.0,0.511430437622469,0.999043062200957,0.6765309428664003,3135.0,0.9332488066825776,0.9157640515222483,0.9244237588652482,13664.0,0.6604966139954853,0.60467038644348,0.6313518178875822,4839.0,0.9882352941176471,0.31758034026465026,0.48068669527896996,529.0,0.984375,0.7325581395348837,0.84,86.0,0.7846153846153846,0.3336968375136314,0.468247895944912,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.8052163113227075,0.8578001921291954,0.7210812392529717,0.7439060761761953,28986.0,0.8383115598994858,0.8052163113227075,0.80088324607801,28986.0,0.7618643483060787,28986,0,0.7932105154212379,0.7385979438349548,0.661560753467191,0.5377423583799076,73.02,12.32,19.12344741821289,51
0,0.9144488740437453,1.0,0.9833333333333333,0.9915966386554622,120.0,0.9869381482904341,0.9976699029126214,0.9922750096562379,2575.0,0.9423497932376551,0.9907928388746803,0.965964343598055,3910.0,0.8195179306290418,0.7642543859649122,0.7909219858156028,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.6883116883116883,0.6030341340075853,0.6428571428571429,791.0,1.0,0.9387755102040817,0.968421052631579,49.0,0.9144488740437453,0.9296396950586023,0.8347325131621517,0.8654330930803313,9281.0,0.9100537306679255,0.9144488740437453,0.9114827935066926,9281.0,0.9030276909815752,9281,0,0.9111087167331107,0.8925762310095895,0.8719965520956794,0.8355780627087598,0.8560684468364038,0.9987277353689568,0.991411972720384,0.9950564076562302,3959.0,0.7779433681073026,0.999043062200957,0.8747381650607458,3135.0,0.9276646205357143,0.9732874707259953,0.9499285714285715,13664.0,0.6405594405594406,0.6625335813184542,0.6513612352702154,4839.0,0.9841772151898734,0.5879017013232514,0.736094674556213,529.0,0.9848484848484849,0.7558139534883721,0.8552631578947368,86.0,0.6658860265417642,0.31006906579425664,0.42311507936507936,2751.0,0.8846153846153846,1.0,0.9387755102040817,23.0,0.8560684468364038,0.8580527844708652,0.7850076009464588,0.8030416001794842,28986.0,0.8495693576417646,0.8560684468364038,0.8439253990663161,28986.0,0.83595183881874,28986,0,0.8524115090043469,0.8307803767335955,0.8048713171876078,0.7509832332850341,51.53,11.39,19.25124740600586,30
0,0.8986100635707359,1.0,0.975,0.9873417721518988,120.0,0.9786504003049943,0.9968932038834951,0.987687572143132,2575.0,0.8939953810623557,0.9900255754475703,0.9395631067961165,3910.0,0.9134199134199135,0.5783991228070176,0.708291372943941,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.6743256743256744,0.8533501896333755,0.7533482142857143,791.0,1.0,0.9387755102040817,0.968421052631579,49.0,0.8986100635707359,0.9325489211391171,0.8415554502469424,0.8645102077976192,9281.0,0.9046456471510292,0.8986100635707359,0.8922098841380721,9281.0,0.8945264518909599,9281,0,0.8958086413102037,0.8750134683762526,0.8537873074022196,0.8183385411054843,0.8513075277720279,0.9984732824427481,0.9911593836827481,0.9948028901001394,3959.0,0.6968547847423601,0.9964912280701754,0.8201627723812024,3135.0,0.9564100627030294,0.9265222482435597,0.9412289505966321,13664.0,0.6568090543994158,0.743542054143418,0.697489580304352,4839.0,0.9864406779661017,0.5500945179584121,0.7063106796116505,529.0,0.9850746268656716,0.7674418604651163,0.8627450980392157,86.0,0.672542372881356,0.36059614685568886,0.4694746805489825,2751.0,1.0,0.9130434782608695,0.9545454545454546,23.0,0.8513075277720279,0.8690756077500853,0.7811113647099985,0.8058450132659537,28986.0,0.8577930445981589,0.8513075277720279,0.845478962704664,28986.0,0.8106810184226869,28986,0,0.8449596356861934,0.8191195749672255,0.7592630925274271,0.666183674877527,67.09,12.32,19.38709259033203,45
