Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,All,All
Category,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Technical_Metrics,Technical_Metrics
Sub-Category,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Resource_Usage,Resource_Usage
Metric,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Total_Pipeline_Time_Min,Peak_RAM_GB
0,0.9233918758754445,1.0,0.975,0.9873417721518988,120.0,0.999222092570984,0.9976699029126214,0.9984453944811504,2575.0,0.9259171033825632,0.9941176470588236,0.9588061174148989,3910.0,0.8532842234499693,0.7620614035087719,0.8050970170865913,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.7787234042553192,0.6940581542351454,0.733957219251337,791.0,0.9423076923076923,1.0,0.9702970297029703,49.0,0.9233918758754445,0.937431814495816,0.8528633884644202,0.8781716401896773,9281.0,0.9205760667878338,0.9233918758754445,0.9206840469179812,9281.0,0.9099989225298998,9281,0,0.9212369356750351,0.9050748841719642,0.8777071436267644,0.8262040728369787,0.8726626647346996,0.9994921279837481,0.9941904521343774,0.9968342408509561,3959.0,0.8820382882882883,0.9993620414673047,0.9370420218334081,3135.0,0.9381371801095777,0.9899736533957846,0.9633586155325286,13664.0,0.6319245664253241,0.7755734655920645,0.6964186305437001,4839.0,0.9798657718120806,0.5519848771266541,0.7061668681983071,529.0,1.0,0.6511627906976745,0.7887323943661971,86.0,0.7615894039735099,0.20901490367139222,0.3280091272104963,2751.0,0.7931034482758621,1.0,0.8846153846153846,23.0,0.8726626647346996,0.8732688483585489,0.7714077730106566,0.7876471603938722,28986.0,0.8734041122386985,0.8726626647346996,0.85494679830983,28986.0,0.8648140481611813,28986,0,0.8716966811564203,0.8589318981577313,0.8392327330435383,0.7739943420961843,33.56,15.31719970703125
0,0.917358043314298,1.0,0.9916666666666667,0.99581589958159,120.0,0.9976717112922002,0.9984466019417476,0.9980590062111802,2575.0,0.9091333800513899,0.9953964194373401,0.950311317299475,3910.0,0.8376383763837638,0.7467105263157895,0.7895652173913044,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.8276972624798712,0.649810366624526,0.7280453257790368,791.0,0.9791666666666666,0.9591836734693877,0.9690721649484536,49.0,0.917358043314298,0.9439134246092364,0.8426517818069321,0.8752871878299514,9281.0,0.9143687396175605,0.917358043314298,0.9135448322095788,9281.0,0.9051287576769743,9281,0,0.9143411270337248,0.8903135437991596,0.8641310203641849,0.810042021333908,0.8650037949354861,0.9989824472144493,0.9919171507956555,0.9954372623574145,3959.0,0.8712458286985539,0.9993620414673047,0.9309166542861388,3135.0,0.9371361242029387,0.9895345433255269,0.9626228107646305,13664.0,0.6071600577941885,0.7815664393469726,0.6834116371521504,4839.0,0.9875,0.5973534971644613,0.7444051825677267,529.0,1.0,0.6162790697674418,0.762589928057554,86.0,0.7837837837837838,0.11595783351508543,0.20202659911336288,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.8650037949354861,0.8982260302117393,0.7560615393141104,0.7823984815095945,28986.0,0.8699709994982473,0.8650037949354861,0.8403127016410765,28986.0,0.8559269992410128,28986,0,0.8644863037328365,0.8514800248395777,0.834851307527772,0.7707513972262472,25.08,15.31719970703125
0,0.9144488740437453,1.0,0.9833333333333333,0.9915966386554622,120.0,0.9961255327392483,0.9984466019417476,0.9972847168347556,2575.0,0.9259436215957955,0.991304347826087,0.9575098814229249,3910.0,0.8578073089700997,0.7077850877192983,0.7756082907780114,1824.0,1.0,0.6,0.75,5.0,1.0,1.0,1.0,7.0,0.689156626506024,0.7231352718078382,0.7057371992597162,791.0,0.9607843137254902,1.0,0.98,49.0,0.9144488740437453,0.9287271754420823,0.8755005803285381,0.8947170908688589,9281.0,0.9130809893053983,0.9144488740437453,0.911817802590811,9281.0,0.905031785367956,9281,0,0.9121861868333154,0.888374097618791,0.861652839133714,0.8166145889451568,0.876733595528876,0.9984736708216738,0.991411972720384,0.9949302915082383,3959.0,0.8606760098928277,0.999043062200957,0.9247121346324181,3135.0,0.9296123178443773,0.9897540983606558,0.9587409612930667,13664.0,0.6567219152854512,0.7369291175862781,0.6945174797935534,4839.0,0.9867021276595744,0.7013232514177694,0.8198895027624309,529.0,1.0,0.6511627906976745,0.7887323943661971,86.0,0.8412371134020619,0.2966194111232279,0.43859177640419245,2751.0,0.6388888888888888,1.0,0.7796610169491526,23.0,0.876733595528876,0.864039005474357,0.7957804630133684,0.7999719447136562,28986.0,0.8786372656397682,0.876733595528876,0.8633464037513903,28986.0,0.8668598633823225,28986,0,0.8752156213344373,0.8595183881874008,0.8370592699924101,0.7703719036776375,29.83,15.36258316040039
0,0.9125094278633767,1.0,0.9916666666666667,0.99581589958159,120.0,0.9957413859852884,0.9988349514563106,0.9972857696781698,2575.0,0.9123178185237424,0.9925831202046036,0.9507594316511514,3910.0,0.8570460704607046,0.6935307017543859,0.7666666666666667,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.7267002518891688,0.729456384323641,0.7280757097791798,791.0,1.0,0.9387755102040817,0.968421052631579,49.0,0.9125094278633767,0.936475690857363,0.8431059168262112,0.8723066376771136,9281.0,0.9104911831811883,0.9125094278633767,0.9090179725782245,9281.0,0.902521280034479,9281,0,0.909815752612865,0.886757892468484,0.8627303092339188,0.8171533239952591,0.8694887186917822,0.9992408906882592,0.9974741096236424,0.9983567184932373,3959.0,0.871973281380462,0.9993620414673047,0.9313317479191439,3135.0,0.9261468833573339,0.9884367681498829,0.9562785428541084,13664.0,0.6330049261083743,0.743542054143418,0.6838354081535684,4839.0,0.9770114942528736,0.4820415879017013,0.6455696202531646,529.0,1.0,0.6162790697674418,0.762589928057554,86.0,0.825511432009627,0.24936386768447838,0.38302624232272475,2751.0,0.7931034482758621,1.0,0.8846153846153846,23.0,0.8694887186917822,0.8782490445090989,0.7595624373422336,0.7807004490836107,28986.0,0.8728239558484854,0.8694887186917822,0.8531370053563011,28986.0,0.8617332505347409,28986,0,0.8688677292486028,0.8575864210308425,0.8409232043055268,0.7758918098392328,28.67,15.40692138671875
0,0.9162805732140933,1.0,0.9833333333333333,0.9915966386554622,120.0,0.9968968192397207,0.9980582524271845,0.9974771977488841,2575.0,0.9216011369019422,0.9951406649616368,0.9569601574028529,3910.0,0.8462029355456286,0.7269736842105263,0.7820701857859038,1824.0,1.0,0.6,0.75,5.0,1.0,1.0,1.0,7.0,0.7347767253044655,0.6864728192161821,0.7098039215686275,791.0,0.9787234042553191,0.9387755102040817,0.9583333333333334,49.0,0.9162805732140933,0.9347751276558844,0.8660942830441181,0.893280179311883,9281.0,0.9131677347040669,0.9162805732140933,0.9131417789521381,9281.0,0.9097080056028446,9281,0,0.9148798620838272,0.8985023165607154,0.8766296735265596,0.8380562439392307,0.8763196025667563,0.9992341077355119,0.9886334933063905,0.9939055358049771,3959.0,0.8979942693409743,0.9996810207336523,0.9461132075471698,3135.0,0.9326571448285379,0.9892418032786885,0.9601164896828497,13664.0,0.6426080892608089,0.7617276296755529,0.6971158392434988,4839.0,0.9870967741935484,0.5784499054820416,0.7294398092967819,529.0,1.0,0.6627906976744186,0.7972027972027972,86.0,0.8050579557428873,0.2777171937477281,0.412972972972973,2751.0,0.6764705882352942,1.0,0.8070175438596491,23.0,0.8763196025667563,0.8676398661671954,0.7822802179873091,0.7929855244513371,28986.0,0.8784597768269344,0.8763196025667563,0.8625679753975329,28986.0,0.8693058718001794,28986,0,0.8753191195749672,0.861726350652039,0.847685089353481,0.788380597529842,27.81,15.499614715576172
0,0.9190819954746255,0.9915966386554622,0.9833333333333333,0.9874476987447699,120.0,0.9968968192397207,0.9980582524271845,0.9974771977488841,2575.0,0.9183045228510538,0.9918158567774936,0.9536456412148039,3910.0,0.853627760252366,0.7417763157894737,0.7937811674977999,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.7719054242002782,0.7016434892541087,0.7350993377483444,791.0,0.9791666666666666,0.9591836734693877,0.9690721649484536,49.0,0.9190819954746255,0.9389372289831934,0.8469763651313726,0.8759939724164534,9281.0,0.9162961946382889,0.9190819954746255,0.9161096939787929,9281.0,0.9103006141579572,9281,0,0.9172502963042776,0.9034586790216571,0.8893438207089753,0.8571274647128542,0.8738701442075485,0.9994932860400304,0.9964637534730992,0.9979762205919555,3959.0,0.8969367306040653,0.9993620414673047,0.9453832226916113,3135.0,0.9365617433414044,0.9907786885245902,0.962907642519293,13664.0,0.6254301163362281,0.7887993387063443,0.6976786693474685,4839.0,0.9842271293375394,0.5897920604914934,0.7375886524822695,529.0,1.0,0.7209302325581395,0.8378378378378378,86.0,0.8605851979345955,0.1817520901490367,0.30012004801920766,2751.0,0.8214285714285714,1.0,0.9019607843137255,23.0,0.8738701442075485,0.8905828468778043,0.783484775671251,0.7976816347254212,28986.0,0.8826863124240899,0.8738701442075485,0.854088703863072,28986.0,0.869816463120127,28986,0,0.8741461395156283,0.8620023459601187,0.8508590353963983,0.8201545573725246,28.6,15.499614715576172
0,0.9017347268613296,0.9915966386554622,0.9833333333333333,0.9874476987447699,120.0,0.9965129794653235,0.9988349514563106,0.9976726144297905,2575.0,0.9191943127962086,0.992071611253197,0.9542435424354243,3910.0,0.8989229494614748,0.5948464912280702,0.7159353348729792,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.6010978956999085,0.8305941845764855,0.697452229299363,791.0,0.9423076923076923,1.0,0.9702970297029703,49.0,0.9017347268613296,0.9187040585482588,0.8499600714809246,0.8618096276142335,9281.0,0.9107142823008805,0.9017347268613296,0.8979146017051279,9281.0,0.8897209352440469,9281,0,0.8961318823402651,0.8779226376468053,0.8571274647128542,0.8266350608770606,0.8775960808666252,0.998984513835999,0.9939378630967416,0.996454798683211,3959.0,0.920952101087276,0.9996810207336523,0.9587029672682778,3135.0,0.9357474208959358,0.9890954332552693,0.9616821432383392,13664.0,0.6338517538054269,0.791692498450093,0.7040338142056418,4839.0,0.9916897506925207,0.6767485822306238,0.8044943820224719,529.0,1.0,0.686046511627907,0.8137931034482758,86.0,0.8378766140602583,0.2122864412940749,0.33874709976798145,2751.0,0.55,0.9565217391304348,0.6984126984126984,23.0,0.8775960808666252,0.8586377692971771,0.7882512612273496,0.7845401258808622,28986.0,0.8840018756078097,0.8775960808666252,0.8604589553934416,28986.0,0.8730042089284483,28986,0,0.876664596701856,0.8655212861381356,0.8539639826122956,0.7929345201131581,30.86,15.54428482055664
