Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,All,All
Category,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Dropout,Dropout,Dropout,Dropout,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Technical_Metrics,Technical_Metrics
Sub-Category,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Reject,Reject,Reject,Reject,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Random_10,Random_50,Random_90,Random_925,Random_95,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Reject,Reject,Reject,Reject,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Random_10,Random_50,Random_90,Random_925,Random_95,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Resource_Usage,Resource_Usage
Metric,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,score,score,score,score,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,score,score,score,score,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Total_Pipeline_Time_Min,Peak_RAM_GB
0,0.8624070682038574,1.0,0.9833333333333333,0.9915966386554622,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9553196741545298,0.989769820971867,0.972239668383369,3910.0,0.9838150289017341,0.46655701754385964,0.6329490516920788,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9712230215827338,0.6826801517067004,0.8017817371937639,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.8624070682038574,0.8789286360709998,0.7132371620761712,0.7684054847432081,9281.0,0.9755431471536382,0.8624070682038574,0.8984892774898753,9281.0,0.8286283805624395,0.8286283805624395,0.5797974356211615,0.0,0.0,0.0,9281,0,0.8610063570735912,0.8028229716625364,0.7694213985561901,0.7347268613295981,0.7846201614572552,0.999214248297538,0.9636271785804497,0.9810981098109811,3959.0,0.9402222889756684,0.9984051036682615,0.968440594059406,3135.0,0.9787250623441397,0.9191305620608899,0.9479921497584541,13664.0,0.6610625420309347,0.6094234345939243,0.6341935483870967,4839.0,0.9904761904761905,0.3931947069943289,0.5629228687415426,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9230769230769231,0.004362050163576881,0.008683068017366137,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.7846201614572552,0.8325308061334883,0.6003115900083986,0.6441695585555984,28986.0,0.919340836881709,0.7846201614572552,0.8055002463578982,28986.0,0.6947733388532394,0.6947733388532394,0.14335541295797974,0.0,0.0,0.0,28986,0,0.7793072517767198,0.7418408887048921,0.6954736769474918,0.5204236527979025,43.3,13.624378204345703
0,0.8601443809934274,1.0,0.975,0.9873417721518988,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9548482605477424,0.989769820971867,0.971995479090795,3910.0,0.9845788849347569,0.4550438596491228,0.6224221972253469,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9712746858168761,0.683944374209861,0.8026706231454006,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.8601443809934274,0.878966870144375,0.7111724655511813,0.7668347042641822,9281.0,0.9754990692106258,0.8601443809934274,0.896338298298628,9281.0,0.8345867902165715,0.8345867902165715,0.6077146859174658,0.0,0.0,0.0,9281,0,0.8597133929533456,0.802068742592393,0.7700678806163129,0.7348346083396186,0.775615814531153,0.9992050874403816,0.9525132609244759,0.9753006595111858,3959.0,0.9410703547805171,0.9984051036682615,0.9688902646649126,3135.0,0.9787166955699196,0.9086651053864169,0.9423908918406072,13664.0,0.6671325413463778,0.5918578218640215,0.6272448532632501,4839.0,0.990909090909091,0.4120982986767486,0.582109479305741,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9285714285714286,0.004725554343874954,0.009403254972875226,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.775615814531153,0.8339561331797462,0.598102935430884,0.6443927879760123,28986.0,0.9209700789466227,0.775615814531153,0.8013750907317574,28986.0,0.6947629890291865,0.6947629890291865,0.17263851514524253,0.0,0.0,0.0,28986,0,0.7699579107155179,0.7285931139170634,0.6811909197543642,0.512764782998689,75.95,13.669517517089844
0,0.855942247602629,1.0,0.975,0.9873417721518988,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9538954635108481,0.9895140664961637,0.9713783580215918,3910.0,0.9827586206896551,0.4375,0.6054628224582701,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9692028985507246,0.6763590391908976,0.7967237527922562,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.855942247602629,0.8784285536390253,0.7083519156463157,0.7642209969098017,9281.0,0.9745633530027983,0.855942247602629,0.8922384364943968,9281.0,0.8282081672233594,0.8282081672233594,0.5941277879538843,0.0,0.0,0.0,9281,0,0.856373235642711,0.8012067665122293,0.7706066156664153,0.7347268613295981,0.76740495411578,0.9991952789699571,0.9408941651932307,0.9691687264212306,3959.0,0.9405048076923077,0.9984051036682615,0.9685904378771468,3135.0,0.9784654649864413,0.8978337236533958,0.9364170673994352,13664.0,0.6741221741221741,0.5792519115519735,0.6230965877514727,4839.0,0.9915254237288136,0.44234404536862004,0.611764705882353,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9333333333333333,0.005089058524173028,0.01012292118582791,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.76740495411578,0.8352384980925586,0.5976088091082011,0.6459284594158894,28986.0,0.9224192004713283,0.76740495411578,0.7976060761230641,28986.0,0.7180811426205755,0.7180811426205755,0.18576899192713725,0.0,0.0,0.0,28986,0,0.7607465673083558,0.7157938315048644,0.6689091285448148,0.5052094114400055,91.04,13.680248260498047
0,0.8197392522357505,1.0,0.9666666666666667,0.9830508474576272,120.0,1.0,0.9976699029126214,0.9988335925349923,2575.0,0.9604477611940299,0.9874680306905371,0.9737704918032787,3910.0,0.9857433808553971,0.26535087719298245,0.41814254859611233,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9444444444444444,0.6662452591656132,0.7813194959229058,791.0,1.0,0.8571428571428571,0.9230769230769231,49.0,0.0,0.0,0.0,0.0,0.8197392522357505,0.876737287388208,0.682282621530142,0.7388469412022679,9281.0,0.975800261664094,0.8197392522357505,0.8547795353330007,9281.0,0.8000969723090183,0.8000969723090183,0.5713285206335523,0.0,0.0,0.0,9281,0,0.8190927701756276,0.7793341234780735,0.7669432173257192,0.7328951621592501,0.7286621127440833,0.9988716502115655,0.8944177822682495,0.9437633262260128,3959.0,0.9605425400739828,0.9939393939393939,0.9769556356795736,3135.0,0.9838682432432433,0.8525322014051522,0.9135037641154329,13664.0,0.7273792093704246,0.5133292002479851,0.6018899927307972,4839.0,0.9961832061068703,0.4933837429111531,0.6599241466498104,529.0,1.0,0.5465116279069767,0.706766917293233,86.0,0.8888888888888888,0.0029080334423845873,0.005797101449275362,2751.0,1.0,0.6521739130434783,0.7894736842105263,23.0,0.0,0.0,0.0,0.0,0.7286621127440833,0.8395259708772195,0.5499106550183082,0.6220082853727402,28986.0,0.9318468103740617,0.7286621127440833,0.7809895668036506,28986.0,0.6750155247360795,0.6750155247360795,0.11561788449596355,0.0,0.0,0.0,28986,0,0.7224522183122887,0.6480024839577727,0.6052577106189195,0.46004967915545436,44.1,13.686805725097656
0,0.8535718133821787,1.0,0.975,0.9873417721518988,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9517479074347612,0.9887468030690537,0.9698946312092324,3910.0,0.9799498746867168,0.42872807017543857,0.5964912280701754,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9690346083788707,0.672566371681416,0.7940298507462686,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.8535718133821787,0.8778591545000387,0.7068705977839653,0.7627599721046416,9281.0,0.9730922599640314,0.8535718133821787,0.889620568105367,9281.0,0.8233380023704342,0.8233380023704342,0.5254821678698416,0.0,0.0,0.0,9281,0,0.8533563193621377,0.7996983083719427,0.7706066156664153,0.7319254390690658,0.7624370385703443,0.999195494770716,0.9411467542308664,0.9693028095733611,3959.0,0.9404869251577999,0.9980861244019139,0.968430826369545,3135.0,0.976796287405985,0.8934426229508197,0.9332619830288205,13664.0,0.6719681908548708,0.558793139078322,0.6101771409229381,4839.0,0.9920634920634921,0.4725897920604915,0.6402048655569782,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9285714285714286,0.004725554343874954,0.009403254972875226,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.7624370385703443,0.8343424243138102,0.5981605845644938,0.6472196187388951,28986.0,0.9208287313920739,0.7624370385703443,0.7944137494755668,28986.0,0.6878355067963845,0.6878355067963845,0.11549713654867866,0.0,0.0,0.0,28986,0,0.7556406541088801,0.7092044435244601,0.6663216725315669,0.5009659835782792,128.54,13.686805725097656
0,0.8611141040836117,1.0,0.975,0.9873417721518988,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9553196741545298,0.989769820971867,0.972239668383369,3910.0,0.9847417840375586,0.45997807017543857,0.6270553064275037,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9712746858168761,0.683944374209861,0.8026706231454006,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.8611141040836117,0.8790373493343294,0.7117207111652163,0.7673766263191523,9281.0,0.9757296860801493,0.8611141040836117,0.8973517204857522,9281.0,0.835610386811766,0.835610386811766,0.5643572890852278,0.0,0.0,0.0,9281,0,0.8602521280034479,0.8029307186725568,0.7701756276263334,0.73515784936968,0.7811702201062581,0.9992111490928215,0.9598383430159131,0.9791290904406081,3959.0,0.9402222889756684,0.9984051036682615,0.968440594059406,3135.0,0.9787933328116442,0.9153981264637002,0.9460348674507431,13664.0,0.6629469369164199,0.6015705724323207,0.6307692307692307,4839.0,0.9906103286384976,0.3988657844990548,0.568733153638814,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9285714285714286,0.004725554343874954,0.009403254972875226,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.7811702201062581,0.8333728294451644,0.5992738620485868,0.6440784310619129,28986.0,0.9202111021294359,0.7811702201062581,0.8039113741068991,28986.0,0.6852549506658386,0.6852549506658386,0.07939350031049472,0.0,0.0,0.0,28986,0,0.7758918098392328,0.7374249637756158,0.6894017801697371,0.5172497067549852,75.18,13.686805725097656
0,0.8607908630535502,1.0,0.975,0.9873417721518988,120.0,1.0,0.9988349514563106,0.9994171361958423,2575.0,0.9550839091806516,0.989769820971867,0.9721175584024114,3910.0,0.9846517119244392,0.45723684210526316,0.6244852115312617,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.9696428571428571,0.6864728192161821,0.8038490007401925,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.0,0.0,0.0,0.0,0.8607908630535502,0.8788198309164387,0.7116970686025658,0.7672084232877736,9281.0,0.9754735812354836,0.8607908630535502,0.896895605149171,9281.0,0.83652623639694,0.83652623639694,0.5768667169486047,0.0,0.0,0.0,9281,0,0.8599288869733865,0.8026074776424954,0.7700678806163129,0.7347268613295981,0.7776512799282412,0.9992057188244639,0.9532710280373832,0.9756980351602895,3959.0,0.9410703547805171,0.9984051036682615,0.9688902646649126,3135.0,0.9786314714431613,0.9116656908665105,0.9439624142765127,13664.0,0.6654352343569614,0.5955775986774127,0.6285714285714286,4839.0,0.9907834101382489,0.4064272211720227,0.5764075067024129,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.9285714285714286,0.004725554343874954,0.009403254972875226,2751.0,1.0,0.9565217391304348,0.9777777777777777,23.0,0.0,0.0,0.0,0.0,0.7776512799282412,0.8337441797905313,0.5983037189755134,0.6441253991748855,28986.0,0.9206443438859726,0.7776512799282412,0.8022875811467208,28986.0,0.7068446836403781,0.7068446836403781,0.13075622714413854,0.0,0.0,0.0,28986,0,0.7724073690747257,0.7318360587870006,0.6843648657972814,0.5145587525012075,43.03,13.686805725097656
