Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,In-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,Out-of-Distribution,All,All,All
Category,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Baseline,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Classification Report,Dropout,Consistency,Consistency,Dropout,Dropout,Dropout,Dropout,Technical_Metrics,Technical_Metrics,Technical_Metrics
Sub-Category,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Overall,B cell,B cell,B cell,B cell,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD14+ monocyte,CD4+ T cell,CD4+ T cell,CD4+ T cell,CD4+ T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Cytotoxic T cell,Dendritic cell,Dendritic cell,Dendritic cell,Dendritic cell,Megakaryocyte,Megakaryocyte,Megakaryocyte,Megakaryocyte,Natural killer cell,Natural killer cell,Natural killer cell,Natural killer cell,Plasma cell,Plasma cell,Plasma cell,Plasma cell,Total_Accuracy,macro avg,macro avg,macro avg,macro avg,weighted avg,weighted avg,weighted avg,weighted avg,Random,Num Samples,Inconsistent Predictions,FI_0.1%,FI_0.5%,FI_1.0%,FI_2.0%,Resource_Usage,Resource_Usage,Resource_Usage
Metric,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,precision,recall,f1-score,support,accuracy,precision,recall,f1-score,support,precision,recall,f1-score,support,score,Count,Count,Accuracy,Accuracy,Accuracy,Accuracy,Total_Pipeline_Time_Min,Avg_Time_per_Iteration_Sec,Peak_RAM_GB
0,0.8594978989333046,1.0,0.9083333333333332,0.9519650655021834,120.0,0.9957463263727764,1.0,0.9978686301104436,2575.0,0.8699441340782123,0.9956521739130436,0.9285629099582589,3910.0,0.9775862068965516,0.3108552631578947,0.4717138103161398,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.5277401894451962,0.986093552465234,0.6875275451740855,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.8594978989333046,0.921377107099092,0.8123616883178719,0.8194128864536834,9281.0,0.8993737836317389,0.8594978989333046,0.837721314603575,9281.0,0.8533239952591314,9281,0,0.8516323672018101,0.8095032862838056,0.7087598319146644,0.7007865531731494,0.8857724418684882,0.9984825493171472,0.9972215205860064,0.9978516365474536,3959.0,0.9166179052077238,0.9993620414673048,0.9562032656798412,3135.0,0.9478909935920006,0.9851434426229508,0.9661582630540104,13664.0,0.6572842033435687,0.7962388923331267,0.7201196149892534,4839.0,0.974025974025974,0.5671077504725898,0.7168458781362007,529.0,1.0,0.5813953488372093,0.7352941176470589,86.0,0.7760683760683761,0.3300617957106507,0.4631471563376689,2751.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0,0.8857724418684882,0.9033614675856532,0.7766315663950342,0.8140177089402403,28986.0,0.8872350163809172,0.8857724418684882,0.8753536804332193,28986.0,0.8749741254398676,28986,0,0.8837024770578901,0.7866901262678534,0.5920444352446008,0.561615952528807,570.64,1718.38,14.255619049072266
0,0.8570197177028337,1.0,0.9333333333333332,0.9655172413793104,120.0,0.9969028261711188,1.0,0.9984490112446684,2575.0,0.8695263628239499,0.99539641943734,0.9282136894824708,3910.0,0.9800362976406534,0.2960526315789473,0.4547368421052631,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.5192563081009296,0.988621997471555,0.6808881149325207,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.8570197177028337,0.9207152243420816,0.8139204456868306,0.8181837537140737,9281.0,0.899277104044463,0.8570197177028337,0.8340080844697354,9281.0,0.8560823187156557,9281,0,0.8418273892899472,0.8054088999030277,0.7021872643034156,0.6941062385518801,0.8917753398192231,0.9982309830679807,0.997726698661278,0.997978777160182,3959.0,0.9203877790834312,0.9993620414673048,0.9582504970178928,3135.0,0.9477197667064858,0.9870462529274004,0.96698333034594,13664.0,0.6790233469969702,0.78735275883447,0.7291866028708134,4839.0,0.977635782747604,0.5784499054820416,0.7268408551068883,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.7812723373838456,0.3973100690657942,0.5267469879518072,2751.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,23.0,0.8917753398192231,0.907598966889594,0.7827386250565556,0.8223658375039649,28986.0,0.8917166406887773,0.8917753398192231,0.8836576002405477,28986.0,0.8832194852687504,28986,0,0.8880149037466363,0.7965914579452149,0.5832815842130684,0.5332919340371214,439.65,1307.94,14.255619049072266
0,0.8489386919512983,1.0,0.9583333333333334,0.9787234042553192,120.0,0.9969028261711188,1.0,0.9984490112446684,2575.0,0.8769438810006761,0.9951406649616368,0.9323110099436924,3910.0,0.9726315789473684,0.2532894736842105,0.4019138755980861,1824.0,1.0,0.8,0.8888888888888888,5.0,1.0,0.8571428571428571,0.9230769230769232,7.0,0.4829721362229102,0.986093552465234,0.6483790523690773,791.0,1.0,0.9387755102040816,0.968421052631579,49.0,0.8489386919512983,0.9161813027927592,0.8485969239739192,0.8425204022510293,9281.0,0.8978543596439604,0.8489386919512983,0.8229831284716385,9281.0,0.8400064648206012,9281,0,0.8405344251697016,0.8021764896024135,0.7029414933735589,0.6670617390367417,0.8909473538949838,0.9982228992129982,0.9931800959838344,0.995695112686756,3959.0,0.9155425219941348,0.99585326953748,0.9540106951871656,3135.0,0.9447513812154696,0.9886563231850116,0.9662053427743804,13664.0,0.6879524781882309,0.7658607150237653,0.7248190885976922,4839.0,0.9365079365079364,0.55765595463138,0.6990521327014217,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.762483994878361,0.4329334787350054,0.552283793183399,2751.0,0.8461538461538461,0.9565217391304348,0.8979591836734694,23.0,0.8909473538949838,0.8864518822688722,0.781100138888829,0.8133054074065057,28986.0,0.8886615223246226,0.8909473538949838,0.8836612898882763,28986.0,0.879241702891051,28986,0,0.8783550679638447,0.7117229007106879,0.5947008900848686,0.5140757607120678,414.86,1238.66,10.746315002441406
0,0.8585281758431204,1.0,0.8833333333333333,0.9380530973451328,120.0,0.9942084942084942,1.0,0.9970958373668926,2575.0,0.8692445239159589,0.9946291560102302,0.927719465648855,3910.0,0.9791666666666666,0.3092105263157895,0.47,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.5266711681296421,0.986093552465234,0.6866197183098591,791.0,1.0,0.9183673469387756,0.9574468085106383,49.0,0.8585281758431204,0.9211613566150952,0.8114542393829203,0.8185454373262437,9281.0,0.8988718731913393,0.8585281758431204,0.8366166897150575,9281.0,0.8557698523865962,9281,0,0.8531408253420968,0.8055166469130481,0.704342204503825,0.6857019717702834,0.8868419236872973,0.9987344975955454,0.996716342510735,0.997724399494311,3959.0,0.923099587507366,0.9993620414673048,0.9597181804257926,3135.0,0.9509241555130656,0.982728337236534,0.9665646931797732,13664.0,0.6604522699810116,0.7906592271130399,0.719714070729872,4839.0,0.9722222222222222,0.5954631379962193,0.738569753810082,529.0,1.0,0.5930232558139535,0.7445255474452555,86.0,0.7417168674698795,0.3580516175936023,0.4829615101740622,2751.0,0.9166666666666666,0.9565217391304348,0.9361702127659576,23.0,0.8868419236872973,0.8954770333694697,0.7840657123577279,0.8182435460031383,28986.0,0.8866044045223048,0.8868419236872973,0.8781285922628648,28986.0,0.8518491685641345,28986,0,0.8864969295521976,0.7686469330021389,0.5876630097288346,0.5285655143862554,474.99,1426.6,10.894386291503906
0,0.8394569550694968,1.0,0.8833333333333333,0.9380530973451328,120.0,0.9953614224971008,1.0,0.997675319643549,2575.0,0.8588469184890656,0.9943734015345268,0.9216546165698708,3910.0,0.970074812967581,0.2132675438596491,0.3496629213483146,1824.0,1.0,0.4,0.5714285714285714,5.0,1.0,1.0,1.0,7.0,0.4853764779091474,0.986093552465234,0.6505421184320267,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.8394569550694968,0.9137074539828618,0.7968783768582766,0.7969066504884063,9281.0,0.8895050497900318,0.8394569550694968,0.8074384860495423,9281.0,0.8321409330891069,9281,0,0.833099881478289,0.794957439931042,0.7018640232733542,0.6876414179506519,0.8852549506658387,0.9984759969519938,0.9929275069461986,0.995694022289767,3959.0,0.9171545667447308,0.9993620414673048,0.9564951915738056,3135.0,0.950332531484364,0.9830210772833724,0.9664004604647816,13664.0,0.658147512864494,0.7929324240545568,0.7192801574655544,4839.0,0.9774193548387096,0.5727788279773157,0.7222884386174017,529.0,1.0,0.5930232558139535,0.7445255474452555,86.0,0.7406542056074766,0.3456924754634678,0.4713754646840148,2751.0,0.9166666666666666,0.9565217391304348,0.9361702127659576,23.0,0.8852549506658387,0.8948563543948045,0.7795324185170756,0.8140286869133173,28986.0,0.8852564498482196,0.8852549506658387,0.8759560902830299,28986.0,0.858069412819982,28986,0,0.8839439729524599,0.734803008348858,0.588387497412544,0.5363968812530187,488.37,1462.73,13.453170776367188
0,0.8560499946126495,1.0,0.95,0.9743589743589745,120.0,0.9957463263727764,1.0,0.9978686301104436,2575.0,0.8785004516711834,0.9948849104859336,0.9330774766130968,3910.0,0.9813780260707636,0.2889254385964912,0.4464210080474375,1824.0,1.0,0.8,0.8888888888888888,5.0,1.0,0.8571428571428571,0.9230769230769232,7.0,0.5022421524663677,0.991150442477876,0.6666666666666666,791.0,1.0,0.9183673469387756,0.9574468085106383,49.0,0.8560499946126495,0.9197333695726364,0.8500588744552416,0.8484756720341337,9281.0,0.9015505461263008,0.8560499946126495,0.8333362635006509,9281.0,0.8455769852386595,9281,0,0.8475379808210323,0.8078870811334985,0.708221096864562,0.669863161297274,0.8929138204650521,0.9982251521298174,0.9944430411720132,0.9963305074022524,3959.0,0.91976401179941,0.9945773524720892,0.9557088122605364,3135.0,0.9447899923125306,0.9893881733021076,0.9665749115218246,13664.0,0.6916527854895429,0.7722669973134946,0.7297402851005663,4839.0,0.9174311926605504,0.5671077504725898,0.7009345794392523,529.0,1.0,0.5581395348837209,0.7164179104477612,86.0,0.7803768680961664,0.4365685205379861,0.5599067599067599,2751.0,0.8461538461538461,0.9565217391304348,0.8979591836734694,23.0,0.8929138204650521,0.887299231080233,0.7836266386605546,0.8154466187190528,28986.0,0.8911043690653051,0.8929138204650521,0.8856853421109505,28986.0,0.8704271027392533,28986,0,0.8809770233906024,0.7195542675774512,0.5994963085627545,0.5153522390119368,501.87,1511.65,11.297557830810549
0,0.8607908630535502,0.990909090909091,0.9083333333333332,0.9478260869565216,120.0,0.996517027863777,1.0,0.998255475867416,2575.0,0.8697497765862378,0.9956521739130436,0.9284521822084426,3910.0,0.979591836734694,0.3157894736842105,0.4776119402985074,1824.0,1.0,0.6,0.75,5.0,1.0,1.0,1.0,7.0,0.5323349217154527,0.988621997471555,0.6920353982300885,791.0,1.0,0.8979591836734694,0.946236559139785,49.0,0.8607908630535502,0.9211378317261566,0.8382945202594514,0.8425522053375952,9281.0,0.9001739572666213,0.8607908630535502,0.8393680404838613,9281.0,0.8644327119922423,9281,0,0.8575584527529361,0.8099342743238875,0.7105915310850124,0.7001400711130266,0.8864969295521976,0.998481012658228,0.9962111644354636,0.9973447970666328,3959.0,0.9252364066193852,0.9987240829346092,0.9605767755790764,3135.0,0.9509172037679724,0.9825819672131147,0.9664902998236332,13664.0,0.6551375063269782,0.8024385203554454,0.7213449749210478,4839.0,0.967930029154519,0.6275992438563327,0.7614678899082569,529.0,1.0,0.5930232558139535,0.7445255474452555,86.0,0.7634680134680135,0.3296982915303525,0.4605229753744605,2751.0,0.9166666666666666,0.9565217391304348,0.9361702127659576,23.0,0.8864969295521976,0.8972296048327204,0.7858497831587132,0.8185554341105401,28986.0,0.8878963759426654,0.8864969295521976,0.8766951067567376,28986.0,0.8605878700062097,28986,0,0.8858414406955082,0.7913130476781894,0.6017042710273925,0.5652383909473538,533.96,1601.93,12.388751983642578
